movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_X,origin_Y,origin_in_cluster,cluster_name,destination_LBM_CY_id,destination_district,destination_sub_district,destination_X,destination_Y,species,number,weekly_volume
M-JKT-012-35-06-OUT,M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,2500,2500
M-JKT-012-36-01-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,Yes,Pulo Gadung,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,BR,500,3500
M-JKT-012-36-02-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,Yes,Pulo Gadung,D-BKS-040,BEKASI,CIKARANG PUSAT,107.181333,-6.32325,BR,500,3500
M-JKT-012-36-03-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,Yes,Pulo Gadung,M-JKT-087,JAKARTA TIMUR,CAKUNG,106.966483,-6.1901,BR,800,5600
M-JKT-012-36-04-OUT,M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,Yes,Pulo Gadung,M-JKT-121,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,900,6300
M-JKT-012-38-01-OUT,M-JKT-127,SAMBAS,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189217,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-012-38-02-OUT,M-JKT-127,SAMBAS,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189217,Yes,Pulo Gadung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,1000,7000
M-JKT-012-38-03-OUT,M-JKT-127,SAMBAS,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189217,Yes,Pulo Gadung,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,1000,7000
M-JKT-012-4-01-OUT,M-JKT-015,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.904767,-6.18805,Yes,Pulo Gadung,D-BKS-005,BEKASI,CIKARANG UTARA,107.06275,-6.2566,BR,700,700
M-JKT-012-4-02-OUT,M-JKT-015,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.904767,-6.18805,Yes,Pulo Gadung,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,300,300
M-JKT-012-4-03-OUT,M-JKT-015,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.904767,-6.18805,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,500
M-JKT-012-5-01-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,Yes,Pulo Gadung,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,1000,7000
M-JKT-012-5-02-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,Yes,Pulo Gadung,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,BR,700,4900
M-JKT-012-5-03-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-012-5-04-OUT,M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,Yes,Pulo Gadung,M-JKU-029,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,300,2100
M-JKT-012-6-01-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,350,2450
M-JKT-012-6-02-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,Yes,Pulo Gadung,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,250,1750
M-JKT-012-6-03-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,Yes,Pulo Gadung,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,100,700
M-JKT-012-6-04-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,Yes,Pulo Gadung,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,300,2100
M-JKT-012-6-05-OUT,M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,Yes,Pulo Gadung,M-JKT-021,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,200,1400
M-JKT-046-1-01-OUT,M-JKT-046,Fachrul Jaya,JAKARTA TIMUR,PULOGADUNG,106.905017,-6.184667,No,,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,700,700
M-JKT-046-1-02-OUT,M-JKT-046,Fachrul Jaya,JAKARTA TIMUR,PULOGADUNG,106.905017,-6.184667,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,700,700
M-JKT-046-1-03-OUT,M-JKT-046,Fachrul Jaya,JAKARTA TIMUR,PULOGADUNG,106.905017,-6.184667,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,BR,600,600
M-JKT-047-1-01-OUT,M-JKT-047,Tiga Harapan,JAKARTA TIMUR,PULOGADUNG,106.9051,-6.18455,No,,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,800,800
M-JKT-047-1-02-OUT,M-JKT-047,Tiga Harapan,JAKARTA TIMUR,PULOGADUNG,106.9051,-6.18455,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,700,700
M-JKT-047-2-01-OUT,M-JKT-048,ARTHA SURYA,JAKARTA TIMUR,PULOGADUNG,106.90505,-6.184583,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1500,10500
M-JKT-047-2-02-OUT,M-JKT-048,ARTHA SURYA,JAKARTA TIMUR,PULOGADUNG,106.90505,-6.184583,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,1000,7000
M-JKT-047-3-01-OUT,M-JKT-049,PARMANTO/CAHAYA ARIF,JAKARTA TIMUR,PULOGADUNG,106.905,-6.184633,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-047-3-02-OUT,M-JKT-049,PARMANTO/CAHAYA ARIF,JAKARTA TIMUR,PULOGADUNG,106.905,-6.184633,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,1000,7000
M-JKT-051-2-01-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,BR,600,4200
M-JKT-051-2-02-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,600,4200
M-JKT-051-2-03-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,No,,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,BR,600,4200
M-JKT-051-2-04-OUT,M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,700,4900
M-JKT-051-3-01-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,LA,125,125
M-JKT-051-3-02-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,LA,30,30
M-JKT-051-3-03-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,No,,M-JKU-028,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,LA,200,200
M-JKT-051-3-04-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,No,,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,LA,200,200
M-JKT-051-3-05-OUT,M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,LA,45,45
M-JKT-051-4-01-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,1500,1500
M-JKT-051-4-02-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,No,,M-JKT-050,JAKARTA TIMUR,MATRAMAN,106.861083,-6.205067,BR,500,500
M-JKT-051-4-03-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,No,,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,600,600
M-JKT-051-4-04-OUT,M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,No,,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,300,300
M-JKT-051-5-01-OUT,M-JKT-055,H. JAFAR,JAKARTA TIMUR,MATRAMAN,106.8673,-6.205117,No,,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,BR,700,4200
M-JKT-051-5-02-OUT,M-JKT-055,H. JAFAR,JAKARTA TIMUR,MATRAMAN,106.8673,-6.205117,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,700,4200
M-JKT-051-5-03-OUT,M-JKT-055,H. JAFAR,JAKARTA TIMUR,MATRAMAN,106.8673,-6.205117,No,,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,600,3600
M-JKT-051-6-01-OUT,M-JKT-056,IBU HJ SARENG,JAKARTA TIMUR,MATRAMAN,106.8676,-6.2073,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,700,700
M-JKT-051-7-01-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,BR,400,400
M-JKT-051-7-02-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,No,,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,BR,300,300
M-JKT-051-7-03-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,No,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,BR,100,100
M-JKT-051-7-04-OUT,M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,300,300
M-JKT-060-1-01-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,1000,7000
M-JKT-060-1-02-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,No,,,KOTA DEPOK,SUKMA JAYA,106.843648,-6.397203,BR,1000,7000
M-JKT-060-1-03-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,No,,,BEKASI,SETU,107.037742,-6.36352,BR,1500,10500
M-JKT-060-1-04-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,No,,,KOTA TANGERANG SELATAN,CIPUTAT,106.725305,-6.308255,BR,1500,10500
M-JKT-060-1-05-OUT,M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,No,,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-060-2-01-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,No,,M-JKS-027,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825017,-6.241333,BR,2700,18900
M-JKT-060-2-02-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,No,,M-JKS-002,JAKARTA SELATAN,KEBAYORAN LAMA,106.781533,-6.2389,BR,2500,17500
M-JKT-060-2-03-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,BR,2500,17500
M-JKT-060-2-04-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,No,,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,BR,2300,16100
M-JKT-060-2-05-OUT,M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,2000,14000
M-JKT-060-3-01-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,BR,2000,14000
M-JKT-060-3-02-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,No,,,,,106.9051,-6.18455,BR,3500,24500
M-JKT-060-3-03-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,BR,300,2100
M-JKT-060-3-04-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,No,,,,,106.9051,-6.18455,BR,300,2100
M-JKT-060-3-05-OUT,M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,BR,300,2100
M-JKT-060-4-01-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,No,,M-JKP-027,JAKARTA PUSAT,TANAHABANG,106.8153,-6.2162,BR,2000,14000
M-JKT-060-4-02-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,No,,M-JKP-019,JAKARTA PUSAT,SENEN,106.842833,-6.17515,BR,2000,14000
M-JKT-060-4-03-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,No,,M-JKU-023,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,2000,14000
M-JKT-060-4-04-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,BR,1500,10500
M-JKT-060-4-05-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,No,,M-JKT-122,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,2000,14000
M-JKT-060-4-06-OUT,M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,No,,M-TGR-066,KOTA TANGERANG,PINANG,106.686967,-6.221833,BR,1500,10500
M-JKT-066-1-01-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,No,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,2000,14000
M-JKT-066-1-02-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,No,,,JAKARTA SELATAN,KEBAYORAN BARU,106.801412,-6.244751,BR,1500,10500
M-JKT-066-1-03-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,No,,,JAKARTA SELATAN,SETIA BUDI,106.829877,-6.219591,BR,1500,10500
M-JKT-066-1-04-OUT,M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,3000,21000
M-JKT-066-2-01-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,No,,M-JKU-024,JAKARTA UTARA,KELAPA GADING,106.90353,-6.160768,BR,300,2100
M-JKT-066-2-02-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,BR,600,4200
M-JKT-066-2-03-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,200,1400
M-JKT-066-2-04-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,500,3500
M-JKT-066-2-05-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,No,,M-JKT-122,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,3500
M-JKT-066-2-06-OUT,M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,200,1400
M-JKT-066-3-01-OUT,M-JKT-068,UD. Tini,JAKARTA TIMUR,MATRAMAN,106.8709,-6.209033,No,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,BR,200,200
M-JKT-066-3-02-OUT,M-JKT-068,UD. Tini,JAKARTA TIMUR,MATRAMAN,106.8709,-6.209033,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,BR,20,20
M-JKT-066-3-03-OUT,M-JKT-068,UD. Tini,JAKARTA TIMUR,MATRAMAN,106.8709,-6.209033,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,BR,500,500
M-JKT-087-2-01-OUT,M-JKT-088,Tri jaya unggas,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,700,4900
M-JKT-087-2-02-OUT,M-JKT-088,Tri jaya unggas,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,No,,,BEKASI,TAMBUN SELATAN,107.055361,-6.256546,BR,700,4900
M-JKT-087-2-03-OUT,M-JKT-088,Tri jaya unggas,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,No,,,KOTA BEKASI,BEKASI BARAT,106.962788,-6.233617,BR,300,2100
M-JKT-087-2-04-OUT,M-JKT-088,Tri jaya unggas,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,No,,M-BKS-078,KOTA BEKASI,BEKASI UTARA,107.006032,-6.207365,BR,300,2100
M-JKT-087-2-05-OUT,M-JKT-088,Tri jaya unggas,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,1000,7000
M-JKT-087-3-01-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,800,5600
M-JKT-087-3-02-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,800,5600
M-JKT-087-3-03-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,400,2800
M-JKT-087-3-04-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,,KOTA BEKASI,BEKASI UTARA,107.006032,-6.207365,BR,400,2800
M-JKT-087-3-05-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,,KOTA BEKASI,BEKASI BARAT,106.962788,-6.233617,BR,400,2800
M-JKT-087-3-06-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,M-BKS-022,KOTA BEKASI,BEKASI BARAT,106.9673,-6.23435,BR,300,2100
M-JKT-087-3-07-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,,KOTA BEKASI,BEKASI BARAT,106.962788,-6.233617,BR,300,2100
M-JKT-087-3-08-OUT,M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,600,4200
M-JKT-093-1-01-OUT,M-JKT-093-CY,Pasar Jatinegara,JAKARTA TIMUR,JATINEGARA,106.865083,-6.2168,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,BR,300,300
M-JKT-094-1-01-OUT,M-JKT-094,UD Rahayu,JAKARTA TIMUR,DUREN SAWIT,107.2483549,-6.250873707,No,,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,BR,800,5600
M-JKT-094-1-02-OUT,M-JKT-094,UD Rahayu,JAKARTA TIMUR,DUREN SAWIT,107.2483549,-6.250873707,No,,D-BKS-022,BEKASI,TAMBUN SELATAN,107.043583,-6.241833,BR,400,2800
M-JKT-094-1-03-OUT,M-JKT-094,UD Rahayu,JAKARTA TIMUR,DUREN SAWIT,107.2483549,-6.250873707,No,,,KOTA BEKASI,BEKASI BARAT,106.962788,-6.233617,BR,200,1400
M-JKT-094-1-04-OUT,M-JKT-094,UD Rahayu,JAKARTA TIMUR,DUREN SAWIT,107.2483549,-6.250873707,No,,,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,BR,100,700
M-JKT-095-1-01-OUT,M-JKT-095,H.SOLEH,JAKARTA TIMUR,CIPAYUNG,106.897467,-6.327267,No,,,JAKARTA TIMUR,CIPAYUNG,106.903465,-6.325291,BR,600,4200
M-JKT-095-1-02-OUT,M-JKT-095,H.SOLEH,JAKARTA TIMUR,CIPAYUNG,106.897467,-6.327267,No,,,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,500,3500
M-JKT-096-1-01-OUT,M-JKT-096,H.KANAPI,JAKARTA TIMUR,CIPAYUNG,106.89785,-6.327633,No,,,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,500,3500
M-JKT-096-1-02-OUT,M-JKT-096,H.KANAPI,JAKARTA TIMUR,CIPAYUNG,106.89785,-6.327633,No,,,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,200,1400
M-JKT-096-1-03-OUT,M-JKT-096,H.KANAPI,JAKARTA TIMUR,CIPAYUNG,106.89785,-6.327633,No,,,JAKARTA TIMUR,CIPAYUNG,106.903465,-6.325291,BR,500,3500
M-JKT-097-1-01-OUT,M-JKT-097,ZAIDUN,JAKARTA TIMUR,CIPAYUNG,106.89795,-6.32765,No,,,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,400,2800
M-JKT-097-1-02-OUT,M-JKT-097,ZAIDUN,JAKARTA TIMUR,CIPAYUNG,106.89795,-6.32765,No,,,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,400,2800
M-JKT-098-1-01-OUT,M-JKT-098,H. Daud,JAKARTA TIMUR,CIPAYUNG,106.897917,-6.327767,No,,M-JKT-117,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,600,600
M-JKT-098-1-02-OUT,M-JKT-098,H. Daud,JAKARTA TIMUR,CIPAYUNG,106.897917,-6.327767,No,,M-JKT-118,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,400,400
M-JKT-098-2-01-OUT,M-JKT-099,Slamet,JAKARTA TIMUR,CIPAYUNG,106.898567,-6.3281,No,,M-JKT-117,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,900,900
M-JKT-101-2-01-OUT,M-JKT-102,SURAJI,JAKARTA TIMUR,CIRACAS,106.875667,-6.351183,No,,,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,500,3500
M-JKT-101-2-02-OUT,M-JKT-102,SURAJI,JAKARTA TIMUR,CIRACAS,106.875667,-6.351183,No,,,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,BR,500,3500
M-JKT-101-3-01-OUT,M-JKT-103,MASUDIN,JAKARTA TIMUR,CIRACAS,106.876217,-6.351533,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,150,1050
M-JKT-106-1-01-OUT,M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,No,,M-JKT-133,JAKARTA TIMUR,KRAMATJATI,106.888912,-6.193299,BR,1500,1500
M-JKT-106-1-02-OUT,M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,No,,M-BKS-076,KOTA BEKASI,PONDOKGEDE,106.99455,-6.23685,BR,500,500
M-JKT-106-1-03-OUT,M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,No,,,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,BR,500,500
M-JKT-106-1-04-OUT,M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,No,,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,300,300
M-JKT-106-1-05-OUT,M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,1000,1000
M-JKT-106-1-06-OUT,M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,No,,M-JKT-115,JAKARTA TIMUR,PASARREBO,106.863483,-6.30765,BR,200,200
M-JKT-106-1-07-OUT,M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,No,,,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,BR,1000,1000
M-JKT-106-2-01-OUT,M-JKT-107,HANDAYANI,JAKARTA TIMUR,MAKASAR,106.891617,-6.239933,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,700,4900
M-JKT-106-2-02-OUT,M-JKT-107,HANDAYANI,JAKARTA TIMUR,MAKASAR,106.891617,-6.239933,No,,,JAKARTA TIMUR,MAKASAR,106.891184,-6.266406,BR,600,4200
