movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_x,origin_y,species,number,weekly_volume,type_destination,name_destination,destination_lbm_cy_id,destination_district,destination_sub_district,destination_x_original,destination_y_original,xy,point_x_subdistrict,point_y_subdistrict,object_id_destination,in_km_distance_origin_destination,origin_in_cluster,cluster_name
D-BGR-233-1-01-OUT,D-BGR-233,BAPAK MARGO,BOGOR,CILEUNGSI,106.951933,-6.408333,BR,1200,3600,LBM,Pasar Wanaherang,D-BGR-128,BOGOR,GUNUNG PUTRI,106.937583,-6.416367,original coordinate,106.9312617,-6.405010749,1926,62.8546607,No,
D-BGR-233-1-02-OUT,D-BGR-233,BAPAK MARGO,BOGOR,CILEUNGSI,106.951933,-6.408333,BR,100,700,LC,,,BOGOR,GUNUNG PUTRI,106.931262,-6.405011,subdistrict coordinate,106.9312617,-6.405010749,1926,61.61144005,No,
D-BGR-236-1-01-OUT,D-BGR-236,BAPAK SAMIL,BOGOR,CILEUNGSI,107.026217,-6.4167,AK,30,60,LBM,PASAR CILEUNGSI,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,27.72815886,No,
D-BGR-236-2-01-OUT,D-BGR-237,Ade,BOGOR,CILEUNGSI,107.027117,-6.4137,AK,50,350,LBM,Pasar Cileungsi,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,27.70663854,No,
D-BGR-236-3-01-OUT,D-BGR-238,ANWAR,BOGOR,JONGGOL,107.2483549,-6.250873707,BR,370,2590,AB,,,BOGOR,JONGGOL,107.046967,-6.495464,subdistrict coordinate,107.0469673,-6.495463977,1923,34.9688362,No,
D-BGR-236-3-02-OUT,D-BGR-238,ANWAR,BOGOR,JONGGOL,107.2483549,-6.250873707,BR,60,420,AB,,,BEKASI,CIBARUSAH,107.10946,-6.43545,subdistrict coordinate,107.1094602,-6.435449598,2406,25.47019175,No,
D-BGR-253-3-01-OUT,D-BGR-255,BADRU,BOGOR,JASINGA,106.417667,-6.457433,BR,60,180,LBM,PASAR MAJA,,LEBAK,MAJA,106.365054,-6.36812,subdistrict coordinate,106.3650545,-6.368120058,3909,54.21174544,No,
D-BGR-253-3-02-OUT,D-BGR-255,BADRU,BOGOR,JASINGA,106.417667,-6.457433,BR,100,200,LBM,PASAR CIKUPA,D-TGR-044,TANGERANG,CIKUPA,106.519683,-6.222417,original coordinate,106.5162132,-6.21790219,3915,32.09469062,No,
D-BGR-253-3-03-OUT,D-BGR-255,BADRU,BOGOR,JASINGA,106.417667,-6.457433,BR,100,200,LC,PAK OYAD,,BOGOR,JASINGA,106.456614,-6.481936,subdistrict coordinate,106.4566139,-6.481935951,1939,53.24812445,No,
D-BGR-259-1-01-OUT,D-BGR-259,HARUN,BOGOR,TAJUR HALANG,106.75475,-6.480517,BR,100,700,AB,PASAR CILEBUT,,BOGOR,SUKARAJA,106.840359,-6.57995,subdistrict coordinate,106.8403588,-6.579949947,1918,49.34942415,No,
D-BGR-259-1-02-OUT,D-BGR-259,HARUN,BOGOR,TAJUR HALANG,106.75475,-6.480517,BR,300,2100,LBM,PASAR BOJONG GEDE,D-BGR-108,BOGOR,BOJONG GEDE,106.79525,-6.489683,original coordinate,106.7919676,-6.47750627,1929,38.27151464,No,
D-BGR-259-1-03-OUT,D-BGR-259,HARUN,BOGOR,TAJUR HALANG,106.75475,-6.480517,BR,100,700,AB,PASAR BUDI AGUNG,,KOTA BOGOR,TANAH SEREAL,106.785377,-6.546404,subdistrict coordinate,106.7853767,-6.546404056,2446,43.48795139,No,
D-BGR-273-1-01-OUT,D-BGR-273,USAHA BERSAMA REMAJA MASJID AL-IKHWAN,BOGOR,CIAMPEA,106.704817,-6.587817,BR,20,140,AS,WARGA SEKITAR,,BOGOR,CIAMPEA,106.698253,-6.574048,subdistrict coordinate,106.6982528,-6.574047734,1907,43.0534131,No,
D-BGR-283-1-01-OUT,D-BGR-283,H. Saman,BOGOR,CILEUNGSI,107.02655,-6.41835,AK,50,350,LBM,,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,27.60199942,No,
D-BGR-284-1-01-OUT,D-BGR-284,SARDI,BOGOR,CILEUNGSI,107.035367,-6.417483,AK,40,80,LBM,,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,27.67708087,No,
D-BGR-286-1-01-OUT,D-BGR-286,H. Komar,BOGOR,CILEUNGSI,107.035333,-6.41745,AK,30,60,LBM,PASAR CILEUNGSI,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,27.69185933,No,
D-BGR-286-1-02-OUT,D-BGR-286,H. Komar,BOGOR,CILEUNGSI,107.035333,-6.41745,DU,20,40,LBM,PASAR CILEUNGSI,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,27.69185933,No,
D-BGR-296-1-01-OUT,D-BGR-296,H. AMAT,BOGOR,JONGGOL,107.062467,-6.4696,AK,34,34,AS,,,BOGOR,JONGGOL,107.046967,-6.495464,subdistrict coordinate,107.0469673,-6.495463977,1923,45.38443888,No,
D-BGR-296-2-01-OUT,D-BGR-297,WAHYU,BOGOR,JONGGOL,107.062467,-6.4696,AK,10,20,AS,,,BOGOR,JONGGOL,107.046967,-6.495464,subdistrict coordinate,107.0469673,-6.495463977,1923,45.38066373,No,
D-BGR-299-1-01-OUT,D-BGR-299,EKA,BOGOR,JONGGOL,107.0612,-6.457917,AK,50,350,LBM,PASAR SERANG,D-BKS-002,BEKASI,CIKARANG SELATAN,107.11855,-6.359667,original coordinate,107.1285926,-6.338469596,2405,43.33040117,No,
D-BGR-299-1-02-OUT,D-BGR-299,EKA,BOGOR,JONGGOL,107.0612,-6.457917,DU,16,112,LBM,PASAR SERANG,D-BKS-002,BEKASI,CIKARANG SELATAN,107.11855,-6.359667,original coordinate,107.1285926,-6.338469596,2405,43.33040117,No,
D-BGR-299-1-03-OUT,D-BGR-299,EKA,BOGOR,JONGGOL,107.0612,-6.457917,AK,50,350,LBM,PASAR CILEUNGSI,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,32.8614824,No,
D-BGR-299-1-04-OUT,D-BGR-299,EKA,BOGOR,JONGGOL,107.0612,-6.457917,DU,16,112,LBM,PASAR CILEUNGSI,D-BGR-133,BOGOR,CILEUNGSI,106.9631,-6.407883,original coordinate,106.9961522,-6.409775022,1924,32.8614824,No,
D-BGR-299-1-05-OUT,D-BGR-299,EKA,BOGOR,JONGGOL,107.0612,-6.457917,AK,50,350,LBM,PASAR JONGGOL,D-BGR-051,BOGOR,JONGGOL,107.06585,-6.465417,original coordinate,107.0469673,-6.495463977,1923,45.31448921,No,
D-BGR-299-1-06-OUT,D-BGR-299,EKA,BOGOR,JONGGOL,107.0612,-6.457917,DU,16,112,LBM,PASAR JONGGOL,D-BGR-051,BOGOR,JONGGOL,107.06585,-6.465417,original coordinate,107.0469673,-6.495463977,1923,45.31448921,No,
D-BGR-301-1-01-OUT,D-BGR-301,ABAS,BOGOR,JONGGOL,107.056083,-6.473583,AK,20,40,LBM,PASAR JONGGOL,D-BGR-051,BOGOR,JONGGOL,107.06585,-6.465417,original coordinate,107.0469673,-6.495463977,1923,38.18999926,No,
D-BGR-301-2-01-OUT,D-BGR-302,MIMIH SURYADI (AMIH),BOGOR,JONGGOL,107.061967,-6.469717,AK,10,20,LBM,PS. JONGGOL,D-BGR-051,BOGOR,JONGGOL,107.06585,-6.465417,original coordinate,107.0469673,-6.495463977,1923,32.59175983,No,
D-BGR-301-2-02-OUT,D-BGR-302,MIMIH SURYADI (AMIH),BOGOR,JONGGOL,107.061967,-6.469717,DU,5,10,LBM,PS. JONGGOL,D-BGR-051,BOGOR,JONGGOL,107.06585,-6.465417,original coordinate,107.0469673,-6.495463977,1923,32.59175983,No,
D-BGR-303-1-01-OUT,D-BGR-303,SUMPENA,BOGOR,JONGGOL,107.089,-6.4735,AK,49,245,LBM,PS. ELOK CIKARANG,D-BKS-042,BEKASI,CIKARANG UTARA,107.155541,-6.275284,original coordinate,107.1555408,-6.275284087,2410,46.8956801,No,
D-BGR-303-1-02-OUT,D-BGR-303,SUMPENA,BOGOR,JONGGOL,107.089,-6.4735,DU,49,245,LBM,PS. ELOK CIKARANG,D-BKS-042,BEKASI,CIKARANG UTARA,107.155541,-6.275284,original coordinate,107.1555408,-6.275284087,2410,46.8956801,No,
D-BGR-303-1-03-OUT,D-BGR-303,SUMPENA,BOGOR,JONGGOL,107.089,-6.4735,AK,25,50,LBM,PS. JONGGOL,D-BGR-051,BOGOR,JONGGOL,107.06585,-6.465417,original coordinate,107.0469673,-6.495463977,1923,32.53518681,No,
D-BGR-303-1-04-OUT,D-BGR-303,SUMPENA,BOGOR,JONGGOL,107.089,-6.4735,DU,25,50,LBM,PS. JONGGOL,D-BGR-051,BOGOR,JONGGOL,107.06585,-6.465417,original coordinate,107.0469673,-6.495463977,1923,32.53518681,No,
D-BGR-303-1-05-OUT,D-BGR-303,SUMPENA,BOGOR,JONGGOL,107.089,-6.4735,AK,25,50,LBM,PS. SERANG,D-BKS-002,BEKASI,CIKARANG SELATAN,107.11855,-6.359667,original coordinate,107.1285926,-6.338469596,2405,39.8198614,No,
D-BGR-303-1-06-OUT,D-BGR-303,SUMPENA,BOGOR,JONGGOL,107.089,-6.4735,DU,25,50,LBM,PS. SERANG,D-BKS-002,BEKASI,CIKARANG SELATAN,107.11855,-6.359667,original coordinate,107.1285926,-6.338469596,2405,39.8198614,No,
D-BGR-306-1-01-OUT,D-BGR-306,BAPAK HENDRA WK,BOGOR,CARIU,107.109383,-6.523917,BR,150,150,LBM,PASAR CIBARUSAH,,BEKASI,CIBARUSAH,107.10946,-6.43545,subdistrict coordinate,107.1094602,-6.435449598,2406,38.90850496,No,
D-BGR-325-5-01-OUT,D-BGR-329,IBAD,BOGOR,CARINGIN,106.832617,-6.704833,BR,5,35,AS,WARGA SEKITAR,,BOGOR,CARINGIN,106.865557,-6.73657,subdistrict coordinate,106.8655568,-6.736570143,1914,56.98043986,No,
D-BGR-337-1-01-OUT,D-BGR-337,RIDHO MANDIRI,BOGOR,CIJERUK,106.792617,-6.677467,BR,20,140,AS,WARGA SEKITAR,,BOGOR,CIJERUK,106.783687,-6.685779,subdistrict coordinate,106.7836872,-6.685778733,1912,40.86075838,No,
D-BKS-017-1-01-OUT,D-BKS-017,P. HERU/ B. ADE/ BERKAH (HISYAM FARM),BEKASI,CIBARUSAH,107.074483,-6.438667,BR,100,700,LC,LENY HIDAYAT,,BEKASI,CIBARUSAH,107.10946,-6.43545,subdistrict coordinate,107.1094602,-6.435449598,2406,34.71792608,No,
D-BKS-020-2-01-OUT,D-BKS-021,BANGKIT JAYA ABADI  / H. ASEP,BEKASI,TAMBUN SELATAN,107.056017,-6.2797,BR,200,600,LBM,PASAR BANTAR GEBANG,M-BKS-039,KOTA BEKASI,BANTARGEBANG,106.9873,-6.31285,original coordinate,106.9913653,-6.33892597,2493,26.25628096,No,
D-BKS-020-2-02-OUT,D-BKS-021,BANGKIT JAYA ABADI  / H. ASEP,BEKASI,TAMBUN SELATAN,107.056017,-6.2797,BR,100,300,LBM,PASAR BARU BEKASI,M-BKS-059,KOTA BEKASI,BEKASI TIMUR,107.014517,-6.247967,original coordinate,107.0191311,-6.242045002,2495,33.40010978,No,
D-BKS-020-2-03-OUT,D-BKS-021,BANGKIT JAYA ABADI  / H. ASEP,BEKASI,TAMBUN SELATAN,107.056017,-6.2797,BR,80,240,LBM,PASAR KAGET CIBITUNG,,BEKASI,CIBITUNG,107.100834,-6.234693,subdistrict coordinate,106.6278971,-7.363748972,1946,41.48622274,No,
D-BKS-020-2-04-OUT,D-BKS-021,BANGKIT JAYA ABADI  / H. ASEP,BEKASI,TAMBUN SELATAN,107.056017,-6.2797,BR,620,1860,LBM,TAMBUN SELATAN,,BEKASI,TAMBUN SELATAN,107.055361,-6.256546,subdistrict coordinate,107.0553607,-6.256546333,2414,36.04372835,No,
D-BKS-024-1-01-OUT,D-BKS-024,AHMAD SAHRONI,BEKASI,TARUMAJAYA,106.994267,-6.1694,AK,25,175,LBM,PASAR OMAN,M-BKS-027,KOTA BEKASI,MEDAN SATRIA,106.991317,-6.166917,original coordinate,106.9822142,-6.197577934,2499,20.79773308,No,
D-BKS-024-1-02-OUT,D-BKS-024,AHMAD SAHRONI,BEKASI,TARUMAJAYA,106.994267,-6.1694,DU,25,175,LBM,PASAR OMAN,M-BKS-027,KOTA BEKASI,MEDAN SATRIA,106.991317,-6.166917,original coordinate,106.9822142,-6.197577934,2499,20.79773308,No,
D-BKS-024-1-03-OUT,D-BKS-024,AHMAD SAHRONI,BEKASI,TARUMAJAYA,106.994267,-6.1694,AK,25,175,LBM,PASAR PONDOK UNGU,,KOTA BEKASI,BEKASI UTARA,107.006032,-6.207365,subdistrict coordinate,107.0060321,-6.207365105,2500,21.23191475,No,
D-BKS-024-1-04-OUT,D-BKS-024,AHMAD SAHRONI,BEKASI,TARUMAJAYA,106.994267,-6.1694,DU,25,175,LBM,PASAR PONDOK UNGU,,KOTA BEKASI,BEKASI UTARA,107.006032,-6.207365,subdistrict coordinate,107.0060321,-6.207365105,2500,21.23191475,No,
D-BKS-025-1-01-OUT,D-BKS-025,ABDUL ROZAK,BEKASI,TARUMAJAYA,107.019767,-6.1091,AK,10,70,LBM,PASAR BEBEK MARUNDA,M-JKU-025,JAKARTA UTARA,TANJUNG PRIOK,106.943763,-6.126808,original coordinate,106.8749001,-6.132077397,1896,64.91758687,No,
D-BKS-027-1-01-OUT,D-BKS-027,TPnU Aman,BEKASI,TARUMAJAYA,107.007517,-6.134533,AK,20,140,LBM,Pasar Cilincing,M-JKU-025,JAKARTA UTARA,CILINCING,106.943763,-6.126808,original coordinate,106.9437635,-6.126807791,1899,65.16471299,No,
D-BKS-031-1-01-OUT,D-BKS-031,Abdilla,BEKASI,TARUMAJAYA,106.994317,-6.112517,BR,10,70,LBM,PASAR UJUNG MENTENG,M-JKT-087,JAKARTA TIMUR,CAKUNG,106.966483,-6.1901,original coordinate,106.9403369,-6.188741675,1875,17.30125618,No,
D-BKS-031-1-02-OUT,D-BKS-031,Abdilla,BEKASI,TARUMAJAYA,106.994317,-6.112517,BR,10,70,LBM,PASAR BEBEK MARUNDA,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,18.43193642,No,
D-BKS-032-1-01-OUT,D-BKS-032,H. MASIH,BEKASI,TARUMAJAYA,106.975617,-6.130833,AK,10,70,LBM,PASAR UJUNG MENTENG,M-JKT-087,JAKARTA TIMUR,CAKUNG,106.966483,-6.1901,original coordinate,106.9403369,-6.188741675,1875,36.85784066,No,
D-BKS-032-1-02-OUT,D-BKS-032,H. MASIH,BEKASI,TARUMAJAYA,106.975617,-6.130833,DU,10,70,LBM,PASAR BEBEK MARUNDA,M-JKU-025,JAKARTA UTARA,CILINCING,106.943763,-6.126808,original coordinate,106.9437635,-6.126807791,1899,42.23608744,No,
D-BKS-044-1-01-OUT,,,,,,,BR,2500,17500,LBM,PASAR CIKARANG,D-BKS-005,BEKASI,CIKARANG UTARA,107.06275,-6.2566,original coordinate,107.1555408,-6.275284087,2410,20.78740419,No,
D-BKS-044-1-02-OUT,,,,,,,BR,1000,7000,AB,,,BEKASI,CIKARANG UTARA,107.155541,-6.275284,subdistrict coordinate,107.1555408,-6.275284087,2410,10.72752568,No,
D-BKS-045-1-01-OUT,D-BKS-045,PD. H Jamal,BEKASI,KEDUNGWARINGIN,107.272483,-6.26655,LA,250,250,AB,,,BEKASI,KEDUNGWARINGIN,107.248355,-6.250874,subdistrict coordinate,107.2483549,-6.250873707,2409,50.76188088,No,
D-BKS-045-2-01-OUT,D-BKS-046,HJ ETI,BEKASI,KEDUNGWARINGIN,107.266333,-6.269183,LA,10,70,AB,,,BEKASI,KEDUNGWARINGIN,107.248355,-6.250874,subdistrict coordinate,107.2483549,-6.250873707,2409,50.77477631,No,
D-BKS-047-1-01-OUT,D-BKS-047,Cahaya Sumirat,BEKASI,KEDUNGWARINGIN,107.266233,-6.2732,LA,12,84,AS,,,BEKASI,KEDUNGWARINGIN,107.248355,-6.250874,subdistrict coordinate,107.2483549,-6.250873707,2409,73.37361523,No,
D-BKS-048-2-01-OUT,D-BKS-049,ADE,BEKASI,KEDUNGWARINGIN,107.253617,-6.246083,BR,36,252,AS,,,BEKASI,KEDUNGWARINGIN,107.248355,-6.250874,subdistrict coordinate,107.2483549,-6.250873707,2409,54.74362671,No,
D-BKS-048-2-02-OUT,D-BKS-049,ADE,BEKASI,KEDUNGWARINGIN,107.253617,-6.246083,BR,200,1400,AS,ENDANG CATHRING SERVICE,,BEKASI,TAMBUN SELATAN,107.055361,-6.256546,subdistrict coordinate,107.0553607,-6.256546333,2414,35.69538867,No,
D-BKS-050-1-01-OUT,D-BKS-050,H. NAMI,BEKASI,KEDUNGWARINGIN,107.2341,-6.258967,BR,1500,10500,LBM,PASAR CIKARANG,D-BKS-005,BEKASI,CIKARANG UTARA,107.06275,-6.2566,original coordinate,107.1555408,-6.275284087,2410,31.88134655,No,
D-BKS-052-1-01-OUT,D-BKS-052,WK SARMAN,BEKASI,KEDUNGWARINGIN,107.2432,-6.250233,LA,23,161,AB,KEDUNGWARINGIN,,BEKASI,KEDUNGWARINGIN,107.248355,-6.250874,subdistrict coordinate,107.2483549,-6.250873707,2409,51.50169134,No,
D-BKS-059-1-01-OUT,D-BKS-059,TPnU Juliah,BEKASI,CIBARUSAH,107.073833,-6.4384,BR,150,1050,LBM,Pasar Cibarusah,D-BKS-039,BEKASI,CIBARUSAH,107.074833,-6.43725,original coordinate,107.1094602,-6.435449598,2406,45.06832939,No,
D-BKS-062-2-01-OUT,D-BKS-063,KISWI / UD ANANDA,BEKASI,KARANGBAHAGIA,107.170933,-6.2087,BR,500,3500,LBM,PASAR SENTRAL,D-BKS-034,BEKASI,CIKARANG SELATAN,107.1342,-6.376717,original coordinate,107.1285926,-6.338469596,2405,44.511425,No,
D-BKS-062-2-02-OUT,D-BKS-063,KISWI / UD ANANDA,BEKASI,KARANGBAHAGIA,107.170933,-6.2087,BR,400,2800,LBM,PASAR CIKARANG,D-BKS-005,BEKASI,CIKARANG UTARA,107.06275,-6.2566,original coordinate,107.1555408,-6.275284087,2410,31.05193625,No,
D-BKS-062-2-03-OUT,D-BKS-063,KISWI / UD ANANDA,BEKASI,KARANGBAHAGIA,107.170933,-6.2087,BR,150,1050,AS,PAK JONO,,BEKASI,CIBITUNG,107.100834,-6.234693,subdistrict coordinate,106.6278971,-7.363748972,1946,34.22919447,No,
D-BKS-062-2-04-OUT,D-BKS-063,KISWI / UD ANANDA,BEKASI,KARANGBAHAGIA,107.170933,-6.2087,BR,150,1050,AB,KARANGBAHAGIA,,BEKASI,KEDUNGWARINGIN,107.248355,-6.250874,subdistrict coordinate,107.2483549,-6.250873707,2409,50.63757441,No,
D-BKS-062-3-01-OUT,D-BKS-064,H. TARBIDIN,BEKASI,KARANGBAHAGIA,107.171783,-6.207567,BR,2300,16100,AB,,,BEKASI,KARANGBAHAGIA,107.196928,-6.217624,subdistrict coordinate,107.1969276,-6.21762403,2411,45.0457522,No,
D-BKS-065-2-01-OUT,D-BKS-066,IDERA JUJUR,BEKASI,CIKARANG UTARA,107.146067,-6.256467,BR,700,4900,AS,,,BEKASI,CIKARANG UTARA,107.155541,-6.275284,subdistrict coordinate,107.1555408,-6.275284087,2410,39.37722142,No,
D-BKS-065-3-01-OUT,D-BKS-067,Lestari Indah Jaya,BEKASI,CIKARANG UTARA,107.1461,-6.25645,AK,250,250,AB,,,BEKASI,CIKARANG UTARA,107.155541,-6.275284,subdistrict coordinate,107.1555408,-6.275284087,2410,45.08721034,No,
D-BKS-065-4-01-OUT,D-BKS-068,TIKA JAYA,BEKASI,CIKARANG UTARA,107.146033,-6.256883,BR,59,413,AS,,,BEKASI,CIKARANG UTARA,107.155541,-6.275284,subdistrict coordinate,107.1555408,-6.275284087,2410,39.51175699,No,
D-BKS-071-1-01-OUT,D-BKS-071,NISA JAYA,BEKASI,BABELAN,107.044617,-6.17525,BR,1500,10500,LBM,PS. BABELAN,D-BKS-008,BEKASI,BABELAN,107.045333,-6.165583,original coordinate,107.0344069,-6.125705403,2416,43.75705716,No,
D-BKS-071-1-02-OUT,D-BKS-071,NISA JAYA,BEKASI,BABELAN,107.044617,-6.17525,BR,1000,7000,LBM,PS. WISMA ASRI,M-BKS-078,KOTA BEKASI,BEKASI UTARA,107.006032,-6.207365,original coordinate,107.0060321,-6.207365105,2500,37.4937866,No,
D-BKS-072-1-01-OUT,D-BKS-072,DUTA MAKMUR,BEKASI,BABELAN,107.045167,-6.164083,BR,900,6300,LBM,,,BEKASI,BABELAN,107.034407,-6.125705,subdistrict coordinate,107.0344069,-6.125705403,2416,27.08115175,No,
D-BKS-073-1-01-OUT,D-BKS-073,PD BERKAH JAYA,BEKASI,TARUMAJAYA,107.016833,-6.110683,BR,700,4900,LBM,PASAR BOJONG TARUMAJAYA,,BEKASI,TARUMAJAYA,106.997547,-6.121953,subdistrict coordinate,106.9975468,-6.121952761,2417,41.4354946,No,
D-BKS-074-1-01-OUT,D-BKS-074,SIBRO PEDAGANG AYAM,BEKASI,CIKARANG PUSAT,107.170183,-6.209833,BR,500,3500,LC,P.MUJI,,BEKASI,BABELAN,107.034407,-6.125705,subdistrict coordinate,107.0344069,-6.125705403,2416,77.97255831,No,
D-BKS-074-1-02-OUT,D-BKS-074,SIBRO PEDAGANG AYAM,BEKASI,CIKARANG PUSAT,107.170183,-6.209833,BR,1200,8400,LC,P. HADI,,BEKASI,KARANGBAHAGIA,107.196928,-6.217624,subdistrict coordinate,107.1969276,-6.21762403,2411,91.10022351,No,
D-BKS-074-1-03-OUT,D-BKS-074,SIBRO PEDAGANG AYAM,BEKASI,CIKARANG PUSAT,107.170183,-6.209833,BR,600,4200,AB,,,BEKASI,KARANGBAHAGIA,107.196928,-6.217624,subdistrict coordinate,107.1969276,-6.21762403,2411,91.10022351,No,
D-TGR-002-1-01-OUT,D-TGR-002,H.SUWANDI,TANGERANG,TELUKNAGA,106.644433,-6.065083,AK,35,245,AB,MAMAN & ADE,,JAKARTA BARAT,KALI DERES,106.704275,-6.134527,subdistrict coordinate,106.7042754,-6.134527496,1893,34.138377,No,
D-TGR-002-1-02-OUT,D-TGR-002,H.SUWANDI,TANGERANG,TELUKNAGA,106.644433,-6.065083,AK,15,105,AB,JALI,,KOTA TANGERANG,BATUCEPER,106.670528,-6.161995,subdistrict coordinate,106.6705277,-6.161995453,3978,36.65025649,No,
D-TGR-002-1-03-OUT,D-TGR-002,H.SUWANDI,TANGERANG,TELUKNAGA,106.644433,-6.065083,AK,30,210,AB,,,TANGERANG,TELUKNAGA,106.65965,-6.051627,subdistrict coordinate,106.6596501,-6.051626995,3938,42.8077623,No,
D-TGR-002-2-01-OUT,D-TGR-003,TPNU BAPAK MIRIN,TANGERANG,TELUKNAGA,106.644733,-6.067433,AK,20,80,LBM,,M-TGR-035,KOTA TANGERANG,KARAWACI,106.626533,-6.179,original coordinate,106.6179764,-6.18128634,3974,40.89770683,No,
D-TGR-002-2-02-OUT,D-TGR-003,TPNU BAPAK MIRIN,TANGERANG,TELUKNAGA,106.644733,-6.067433,AK,20,80,LBM,PASAR SIMPANG TUJU,,KOTA TANGERANG,NEGLASARI,106.630541,-6.142246,subdistrict coordinate,106.6305408,-6.142245674,3979,41.37480032,No,
D-TGR-002-2-03-OUT,D-TGR-003,TPNU BAPAK MIRIN,TANGERANG,TELUKNAGA,106.644733,-6.067433,AK,10,70,AS,,,TANGERANG,TELUKNAGA,106.65965,-6.051627,subdistrict coordinate,106.6596501,-6.051626995,3938,42.26838126,No,
D-TGR-002-3-01-OUT,D-TGR-004,TPNU BAPAK ENCEP,TANGERANG,TELUKNAGA,106.6445,-6.06505,AK,30,210,AS,,,TANGERANG,TELUKNAGA,106.65965,-6.051627,subdistrict coordinate,106.6596501,-6.051626995,3938,46.24489843,No,
D-TGR-002-3-02-OUT,D-TGR-004,TPNU BAPAK ENCEP,TANGERANG,TELUKNAGA,106.6445,-6.06505,AK,30,90,LBM,PASAR CITRA LIMA,,TANGERANG,KELAPA DUA,106.609851,-6.242164,subdistrict coordinate,106.6098514,-6.242163736,3918,42.6801214,No,
D-TGR-002-4-01-OUT,D-TGR-005,TPNU BAPAK UCA,TANGERANG,TELUKNAGA,106.64445,-6.065067,AK,15,105,AS,,,TANGERANG,TELUKNAGA,106.65965,-6.051627,subdistrict coordinate,106.6596501,-6.051626995,3938,46.14669894,No,
D-TGR-006-1-01-OUT,D-TGR-006,SUNTA,TANGERANG,TELUKNAGA,106.644467,-6.056583,AK,15,105,AB,,,TANGERANG,TELUKNAGA,106.65965,-6.051627,subdistrict coordinate,106.6596501,-6.051626995,3938,41.6945248,No,
D-TGR-006-1-02-OUT,D-TGR-006,SUNTA,TANGERANG,TELUKNAGA,106.644467,-6.056583,DU,20,140,AB,,,TANGERANG,TELUKNAGA,106.65965,-6.051627,subdistrict coordinate,106.6596501,-6.051626995,3938,41.6945248,No,
D-TGR-009-1-01-OUT,D-TGR-009,TAUFIK CHICK,KOTA TANGERANG SELATAN,CIPUTAT,106.712167,-6.295617,BR,3,21,AS,,,KOTA TANGERANG SELATAN,CIPUTAT,106.725305,-6.308255,subdistrict coordinate,106.7253048,-6.308255148,3998,50.95202535,No,
D-TGR-009-1-02-OUT,D-TGR-009,TAUFIK CHICK,KOTA TANGERANG SELATAN,CIPUTAT,106.712167,-6.295617,AK,2,14,AS,,,KOTA TANGERANG SELATAN,CIPUTAT,106.725305,-6.308255,subdistrict coordinate,106.7253048,-6.308255148,3998,50.95202535,No,
D-TGR-013-1-01-OUT,D-TGR-013,BAPAK KOMARUDIN,KOTA TANGERANG SELATAN,CIPUTAT,106.723767,-6.320317,BR,300,2100,AS,,,KOTA TANGERANG SELATAN,CIPUTAT,106.725305,-6.308255,subdistrict coordinate,106.7253048,-6.308255148,3998,50.99863622,No,
D-TGR-013-1-02-OUT,D-TGR-013,BAPAK KOMARUDIN,KOTA TANGERANG SELATAN,CIPUTAT,106.723767,-6.320317,BR,600,4200,LBM,PASAR BUKIT,D-TGR-091,KOTA TANGERANG SELATAN,CIPUTAT,106.714617,-6.316383,original coordinate,106.7253048,-6.308255148,3998,52.36010754,No,
D-TGR-014-1-01-OUT,D-TGR-014,H.ROSID,KOTA TANGERANG SELATAN,CIPUTAT,106.746233,-6.312967,AK,10,70,AS,PETERNAK,,KOTA TANGERANG SELATAN,CIPUTAT,106.725305,-6.308255,subdistrict coordinate,106.7253048,-6.308255148,3998,58.32413581,No,
D-TGR-014-1-02-OUT,D-TGR-014,H.ROSID,KOTA TANGERANG SELATAN,CIPUTAT,106.746233,-6.312967,DU,2,14,AS,PETERNAK,,KOTA TANGERANG SELATAN,CIPUTAT,106.725305,-6.308255,subdistrict coordinate,106.7253048,-6.308255148,3998,58.32413581,No,
D-TGR-022-1-01-OUT,D-TGR-022,TPNU HAJI AWAY,TANGERANG,RAJEG,106.5155,-6.131317,BR,200,1400,LBM,PASAR KUKUN/PASAR RAJEG,,TANGERANG,RAJEG,106.510267,-6.116067,subdistrict coordinate,106.5102675,-6.116067473,3934,59.14130928,No,
