movement_id,origin_district,type,species,number,weekly_volume,destination_code,destination_name,destination_x,destination_y,destination_district,destination_subdistrict,point_x_subdistrict_destination,point_y_subdistrict_destination,object_id_subdistrict_destination,in_km_distance_origin_district_destination,destination_in_cluster,destination_cluster_name,cy_id
D-BGR-172-1-01-IN,BOGOR,CY,BR,500,500,D-BGR-172,LONGYAM,106.653233,-6.612617,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,13.39957168,No,,D-BGR-172-1
D-BGR-173-1-01-IN,BOGOR,FA,AK,15,45,D-BGR-173,ELI,106.632383,-6.573367,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,13.04807251,No,,D-BGR-173-1
D-BGR-173-1-02-IN,BOGOR,FA,DU,10,20,D-BGR-173,ELI,106.632383,-6.573367,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,13.04807251,No,,D-BGR-173-1
D-BGR-181-1-01-IN,BOGOR,CY,BR,100,200,D-BGR-181,DULOH,106.671483,-6.62095,BOGOR,PAMIJAHAN,106.6594376,-6.69329014,1905,12.7029193,No,,D-BGR-181-1
D-BGR-188-1-01-IN,BOGOR,FA,LA,75,150,D-BGR-188,KIOS AYAM HIDUP PASAR CIGUDEG,106.535317,-6.5493,BOGOR,CIGUDEG,106.5469133,-6.493218469,1937,23.07626894,No,,D-BGR-188-1
D-BGR-188-1-02-IN,TANGERANG,FA,LA,75,150,D-BGR-188,KIOS AYAM HIDUP PASAR CIGUDEG,106.535317,-6.5493,BOGOR,CIGUDEG,106.5469133,-6.493218469,1937,41.02751109,No,,D-BGR-188-1
D-BGR-190-1-01-IN,BOGOR,FA,BR,200,400,D-BGR-190,H. BADRU,106.447717,-6.33585,BOGOR,TENJO,106.4794581,-6.372813304,1940,38.95300693,No,,D-BGR-190-1
D-BGR-190-1-02-IN,TANGERANG,FA,LA,300,600,D-BGR-190,H. BADRU,106.447717,-6.33585,BOGOR,TENJO,106.4794581,-6.372813304,1940,19.36521967,No,,D-BGR-190-1
D-BGR-191-1-01-IN,TANGERANG,CY,LA,50,350,D-BGR-191,FATHINUDDIN,106.4626,-6.32845,BOGOR,TENJO,106.4794581,-6.372813304,1940,17.98382155,No,,D-BGR-191-1
D-BGR-191-1-02-IN,BOGOR,CY,BR,10,10,D-BGR-191,FATHINUDDIN,106.4626,-6.32845,BOGOR,TENJO,106.4794581,-6.372813304,1940,38.02108296,No,,D-BGR-191-1
D-BGR-195-1-01-IN,CIANJUR,FA,LA,1000,2000,D-BGR-195,ROSID,106.443283,-6.393283,BOGOR,JASINGA,106.4566139,-6.481935951,1939,113.736613,No,,D-BGR-195-1
D-BGR-195-1-02-IN,SUKABUMI,FA,LA,1000,1000,D-BGR-195,ROSID,106.443283,-6.393283,BOGOR,JASINGA,106.4566139,-6.481935951,1939,80.21648253,No,,D-BGR-195-1
D-BGR-197-1-01-IN,CIANJUR,AS,BR,25,175,D-BGR-197,RATU CHICKEN,106.925483,-6.6737,BOGOR,CISARUA,106.9561344,-6.698968858,1916,55.63095276,No,,D-BGR-197-1
D-BGR-197-2-01-IN,CIANJUR,,BR,200,1400,D-BGR-199,MANDIRI,106.92645,-6.673817,BOGOR,CISARUA,106.9561344,-6.698968858,1916,55.63095276,No,,D-BGR-197-2
D-BGR-197-3-01-IN,BOGOR,AS,AK,1,7,D-BGR-200,YANTO,106.9311,-6.680067,BOGOR,CISARUA,106.9561344,-6.698968858,1916,27.01378836,No,,D-BGR-197-3
D-BGR-197-3-02-IN,BOGOR,AS,LA,5,35,D-BGR-200,YANTO,106.9311,-6.680067,BOGOR,CISARUA,106.9561344,-6.698968858,1916,27.01378836,No,,D-BGR-197-3
D-BGR-206-1-01-IN,SERANG,FA,BR,2000,14000,D-BGR-206,HERMAN (ID LAMA:SAMSUL),106.703117,-6.45365,BOGOR,CISEENG,106.6785968,-6.455673513,1934,79.2460547,No,,D-BGR-206-1
D-BGR-206-2-01-IN,BOGOR,Br,BR,300,1500,D-BGR-207,HOGURT FARM,106.694983,-6.435083,BOGOR,CISEENG,106.6785968,-6.455673513,1934,9.188119713,No,,D-BGR-206-2
D-BGR-206-3-01-IN,INDRAMAYU,FA,BR,2000,8000,D-BGR-208,UD. MANDIRI,106.694983,-6.4346,BOGOR,CISEENG,106.6785968,-6.455673513,1934,164.1011033,No,,D-BGR-206-3
D-BGR-206-3-02-IN,INDRAMAYU,Br,BR,2000,6000,D-BGR-208,UD. MANDIRI,106.694983,-6.4346,BOGOR,CISEENG,106.6785968,-6.455673513,1934,164.1011033,No,,D-BGR-206-3
D-BGR-209-1-01-IN,SUKABUMI,FA,BR,3000,3000,D-BGR-209,ARKA PRIMA,106.693067,-6.42785,BOGOR,PARUNG,106.7130303,-6.435132238,1933,70.79537762,No,,D-BGR-209-1
D-BGR-209-1-02-IN,PANDEGLANG,FA,BR,3000,3000,D-BGR-209,ARKA PRIMA,106.693067,-6.42785,BOGOR,PARUNG,106.7130303,-6.435132238,1933,107.8558506,No,,D-BGR-209-1
D-BGR-209-1-03-IN,BOGOR,FA,BR,3000,3000,D-BGR-209,ARKA PRIMA,106.693067,-6.42785,BOGOR,PARUNG,106.7130303,-6.435132238,1933,12.21369158,No,,D-BGR-209-1
D-BGR-211-1-01-IN,BOGOR,FA,BR,500,2000,D-BGR-211,SULTAN MULTI Ps,106.690483,-6.44505,BOGOR,PARUNG,106.7130303,-6.435132238,1933,10.70039016,No,,D-BGR-211-1
D-BGR-212-1-01-IN,BOGOR,FA,BR,500,2000,D-BGR-212,OON,106.688333,-6.444667,BOGOR,CISEENG,106.6785968,-6.455673513,1934,10.75756027,No,,D-BGR-212-1
D-BGR-212-2-01-IN,SUKABUMI,Br,BR,1000,3000,D-BGR-213,AL-BAHRI FARM,106.68915,-6.445283,BOGOR,CISEENG,106.6785968,-6.455673513,1934,68.90287643,No,,D-BGR-212-2
D-BGR-212-2-02-IN,SERANG,Br,BR,1000,2000,D-BGR-213,AL-BAHRI FARM,106.68915,-6.445283,BOGOR,CISEENG,106.6785968,-6.455673513,1934,77.44089375,No,,D-BGR-212-2
D-BGR-212-2-03-IN,BOGOR,Br,BR,1000,2000,D-BGR-213,AL-BAHRI FARM,106.68915,-6.445283,BOGOR,CISEENG,106.6785968,-6.455673513,1934,10.75756027,No,,D-BGR-212-2
D-BGR-214-1-01-IN,BOGOR,FA,BR,500,1000,D-BGR-214,DIDING,106.6392,-6.574883,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,12.19144871,No,,D-BGR-214-1
D-BGR-214-1-02-IN,BOGOR,FA,BR,500,1000,D-BGR-214,DIDING,106.6392,-6.574883,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,12.19144871,No,,D-BGR-214-1
D-BGR-214-1-03-IN,TANGERANG,FA,BR,500,1000,D-BGR-214,DIDING,106.6392,-6.574883,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,46.44487098,No,,D-BGR-214-1
D-BGR-214-1-04-IN,BOGOR,FA,BR,500,500,D-BGR-214,DIDING,106.6392,-6.574883,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,12.19144871,No,,D-BGR-214-1
D-BGR-214-2-01-IN,BOGOR,FA,BR,1000,7000,D-BGR-215,H. DADO,106.64355,-6.57955,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,12.19144871,No,,D-BGR-214-2
D-BGR-214-3-01-IN,BOGOR,FA,BR,1000,2000,D-BGR-216,KELOMPOK MITRA,106.655033,-6.568917,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,12.19144871,No,,D-BGR-214-3
D-BGR-214-3-02-IN,BOGOR,FA,BR,1000,1000,D-BGR-216,KELOMPOK MITRA,106.655033,-6.568917,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,12.19144871,No,,D-BGR-214-3
D-BGR-214-3-03-IN,LEBAK,FA,BR,1000,3000,D-BGR-216,KELOMPOK MITRA,106.655033,-6.568917,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,48.71410064,No,,D-BGR-214-3
D-BGR-214-3-04-IN,LEBAK,FA,BR,1000,1000,D-BGR-216,KELOMPOK MITRA,106.655033,-6.568917,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,48.71410064,No,,D-BGR-214-3
D-BGR-217-1-01-IN,BOGOR,CY,BR,200,1400,D-BGR-217,OMAN,106.6421,-6.562683,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,11.62136329,No,,D-BGR-217-1
D-BGR-218-1-01-IN,BOGOR,FA,BR,400,1600,D-BGR-218,AHUM,106.641183,-6.56215,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,22.50477534,No,,D-BGR-218-1
D-BGR-218-1-02-IN,BOGOR,FA,BR,400,1200,D-BGR-218,AHUM,106.641183,-6.56215,BOGOR,CIBUNGBULANG,106.6610721,-6.576260588,1906,22.50477534,No,,D-BGR-218-1
D-BGR-218-2-01-IN,BOGOR,Br,BR,100,200,D-BGR-219,MUMUH,106.546217,-6.581667,BOGOR,NANGGUNG,106.5375482,-6.672647424,1902,22.50477534,No,,D-BGR-218-2
D-BGR-218-2-02-IN,SUKABUMI,Br,BR,100,200,D-BGR-219,MUMUH,106.546217,-6.581667,BOGOR,NANGGUNG,106.5375482,-6.672647424,1902,56.92066767,No,,D-BGR-218-2
D-BGR-218-2-03-IN,BOGOR,Br,LA,100,100,D-BGR-219,MUMUH,106.546217,-6.581667,BOGOR,NANGGUNG,106.5375482,-6.672647424,1902,22.50477534,No,,D-BGR-218-2
D-BGR-220-1-01-IN,BOGOR,FA,BR,300,600,D-BGR-220,NENG NOVI,106.54795,-6.578783,BOGOR,NANGGUNG,106.5375482,-6.672647424,1902,22.23751201,No,,D-BGR-220-1
D-BGR-220-1-02-IN,BOGOR,FA,LA,300,300,D-BGR-220,NENG NOVI,106.54795,-6.578783,BOGOR,NANGGUNG,106.5375482,-6.672647424,1902,22.23751201,No,,D-BGR-220-1
D-BGR-222-1-01-IN,BOGOR,FA,BR,400,1600,D-BGR-222,KUSNAWATI,106.563033,-6.563483,BOGOR,LEUWISADENG,106.5874926,-6.572324194,1904,20.22422724,No,,D-BGR-222-1
D-BGR-222-1-02-IN,BOGOR,FA,BR,400,1200,D-BGR-222,KUSNAWATI,106.563033,-6.563483,BOGOR,LEUWISADENG,106.5874926,-6.572324194,1904,20.22422724,No,,D-BGR-222-1
D-BGR-223-1-01-IN,TANGERANG,CY,BR,70,490,D-BGR-223,RIZAL/AHMAD GHOZALI (ID LAMA: ROJALI),106.576417,-6.348717,BOGOR,PARUNG PANJANG,106.5549795,-6.376702388,1941,53.90615967,No,,D-BGR-223-1
D-BGR-223-1-02-IN,BOGOR,CY,BR,30,210,D-BGR-223,RIZAL/AHMAD GHOZALI (ID LAMA: ROJALI),106.576417,-6.348717,BOGOR,PARUNG PANJANG,106.5549795,-6.376702388,1941,8.284668731,No,,D-BGR-223-1
D-BGR-223-2-01-IN,BOGOR,Br,BR,700,1750,D-BGR-224,H. USMAN,106.758117,-6.602217,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.284668731,No,,D-BGR-223-2
D-BGR-223-2-02-IN,SUKABUMI,Br,BR,700,1750,D-BGR-224,H. USMAN,106.758117,-6.602217,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,52.03750151,No,,D-BGR-223-2
D-BGR-223-2-03-IN,SUKABUMI,Br,BR,500,1000,D-BGR-224,H. USMAN,106.758117,-6.602217,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,52.03750151,No,,D-BGR-223-2
D-BGR-223-2-04-IN,BOGOR,FA,AK,50,50,D-BGR-224,H. USMAN,106.758117,-6.602217,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.284668731,No,,D-BGR-223-2
D-BGR-223-2-05-IN,SUKABUMI,FA,DU,60,180,D-BGR-224,H. USMAN,106.758117,-6.602217,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,52.03750151,No,,D-BGR-223-2
D-BGR-225-1-01-IN,BOGOR,FA,BR,400,1200,D-BGR-225,EMAD,106.744,-6.59285,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.494113928,No,,D-BGR-225-1
D-BGR-225-1-02-IN,SUKABUMI,FA,BR,400,800,D-BGR-225,EMAD,106.744,-6.59285,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,51.71675375,No,,D-BGR-225-1
D-BGR-225-1-03-IN,BOGOR,FA,BR,400,400,D-BGR-225,EMAD,106.744,-6.59285,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.494113928,No,,D-BGR-225-1
D-BGR-225-1-04-IN,BOGOR,FA,BR,400,400,D-BGR-225,EMAD,106.744,-6.59285,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.494113928,No,,D-BGR-225-1
D-BGR-225-2-01-IN,BOGOR,CY,BR,30,30,D-BGR-226,BARAYA,106.755183,-6.60485,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.494113928,No,,D-BGR-225-2
D-BGR-225-2-02-IN,BOGOR,CY,BR,30,30,D-BGR-226,BARAYA,106.755183,-6.60485,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.494113928,No,,D-BGR-225-2
D-BGR-227-1-01-IN,BOGOR,Br,BR,300,600,D-BGR-227,RIZQI FARM,106.7584,-6.607067,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.807053508,No,,D-BGR-227-1
D-BGR-227-1-02-IN,CIANJUR,Br,BR,300,600,D-BGR-227,RIZQI FARM,106.7584,-6.607067,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,72.82787283,No,,D-BGR-227-1
D-BGR-227-1-03-IN,BOGOR,FA,AK,5,5,D-BGR-227,RIZQI FARM,106.7584,-6.607067,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.807053508,No,,D-BGR-227-1
D-BGR-228-1-01-IN,BOGOR,FA,BR,30,30,D-BGR-228,BAROKAH FARM,106.744183,-6.619383,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,9.927518493,No,,D-BGR-228-1
D-BGR-228-1-02-IN,BOGOR,FA,BR,30,30,D-BGR-228,BAROKAH FARM,106.744183,-6.619383,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,9.927518493,No,,D-BGR-228-1
D-BGR-230-1-01-IN,BOGOR,FA,BR,1000,4000,D-BGR-230,BUDI SANTOSO,106.69695,-6.569683,BOGOR,CIAMPEA,106.6982528,-6.574047734,1907,6.375348205,No,,D-BGR-230-1
D-BGR-230-1-02-IN,BOGOR,FA,BR,1000,3000,D-BGR-230,BUDI SANTOSO,106.69695,-6.569683,BOGOR,CIAMPEA,106.6982528,-6.574047734,1907,6.375348205,No,,D-BGR-230-1
D-BGR-230-2-01-IN,BOGOR,FA,BR,150,1050,D-BGR-231,ANNISA,106.73955,-6.586933,BOGOR,DRAMAGA,106.729951,-6.588788581,1909,6.375348205,No,,D-BGR-230-2
D-BGR-233-1-01-IN,BOGOR,FA,BR,1500,2250,D-BGR-233,BAPAK MARGO,106.951933,-6.408333,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,,No,,D-BGR-233-1
D-BGR-233-1-02-IN,PURWAKARTA,FA,BR,1500,2250,D-BGR-233,BAPAK MARGO,106.951933,-6.408333,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,,No,,D-BGR-233-1
D-BGR-233-2-01-IN,SUBANG,FA,BR,2000,4666.666,D-BGR-234,H. Nurman,106.963283,-6.406933,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,,No,,D-BGR-233-2
D-BGR-233-2-02-IN,CIANJUR,FA,BR,2000,4666.666,D-BGR-234,H. Nurman,106.963283,-6.406933,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,,No,,D-BGR-233-2
D-BGR-233-2-03-IN,BOGOR,FA,BR,2000,4666.666,D-BGR-234,H. Nurman,106.963283,-6.406933,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,,No,,D-BGR-233-2
D-BGR-236-1-01-IN,BOGOR,,AK,30,60,D-BGR-236,BAPAK SAMIL,107.026217,-6.4167,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,24.41843802,No,,D-BGR-236-1
D-BGR-236-2-01-IN,BOGOR,LBM,AK,50,350,D-BGR-237,Ade,107.027117,-6.4137,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,24.41843802,No,,D-BGR-236-2
D-BGR-236-2-02-IN,BOGOR,LBM,DU,20,140,D-BGR-237,Ade,107.027117,-6.4137,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,24.41843802,No,,D-BGR-236-2
D-BGR-236-3-01-IN,BOGOR,AB,BR,370,2590,D-BGR-238,ANWAR,107.2483549,-6.250873707,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,24.41843802,No,,D-BGR-236-3
D-BGR-236-3-02-IN,BEKASI,AB,BR,60,420,D-BGR-238,ANWAR,107.2483549,-6.250873707,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,59.26394787,No,,D-BGR-236-3
D-BGR-236-4-01-IN,BEKASI,FA,BR,800,1866.6664,D-BGR-239,H.MARGO SUWITO (H.NASLIM),107.058233,-6.4602,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,59.26394787,No,,D-BGR-236-4
D-BGR-236-4-02-IN,BOGOR,FA,BR,800,1866.6664,D-BGR-239,H.MARGO SUWITO (H.NASLIM),107.058233,-6.4602,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,24.41843802,No,,D-BGR-236-4
D-BGR-236-4-03-IN,CIANJUR,FA,BR,800,1866.6664,D-BGR-239,H.MARGO SUWITO (H.NASLIM),107.058233,-6.4602,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,56.62965586,No,,D-BGR-236-4
D-BGR-236-7-01-IN,,CY,BR,180,540,D-BGR-243,IDRUS,106.869383,-6.689333,BOGOR,CIAWI,106.8937457,-6.70953511,1915,,No,,D-BGR-236-7
D-BGR-236-8-01-IN,,CY,BR,30,210,D-BGR-244,MAJID,106.8815,-6.69905,BOGOR,CIAWI,106.8937457,-6.70953511,1915,,No,,D-BGR-236-8
D-BGR-247-1-01-IN,SUKABUMI,FA,BR,600,3000,D-BGR-247,CV RAFLY BERKAH,106.827167,-6.71425,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,41.70416067,No,,D-BGR-247-1
D-BGR-247-1-02-IN,BOGOR,FA,BR,600,1200,D-BGR-247,CV RAFLY BERKAH,106.827167,-6.71425,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,22.48457524,No,,D-BGR-247-1
D-BGR-253-2-01-IN,BOGOR,FA,BR,100,400,D-BGR-254,ELIM,106.422067,-6.4603,BOGOR,JASINGA,106.4566139,-6.481935951,1939,36.41664789,No,,D-BGR-253-2
D-BGR-253-2-02-IN,BOGOR,FA,BR,100,300,D-BGR-254,ELIM,106.422067,-6.4603,BOGOR,JASINGA,106.4566139,-6.481935951,1939,36.41664789,No,,D-BGR-253-2
D-BGR-253-3-01-IN,BOGOR,FA,BR,200,600,D-BGR-255,BADRU,106.417667,-6.457433,BOGOR,JASINGA,106.4566139,-6.481935951,1939,36.41664789,No,,D-BGR-253-3
D-BGR-259-1-01-IN,BOGOR,FA,BR,700,4900,D-BGR-259,HARUN,106.75475,-6.480517,BOGOR,TAJUR HALANG,106.7591896,-6.467830162,1930,5.489690544,No,,D-BGR-259-1
D-BGR-260-1-01-IN,BOGOR,Br,BR,100,200,D-BGR-260,IDIK,106.752017,-6.601083,BOGOR,CIOMAS,106.7622495,-6.608629194,1910,8.026017591,No,,D-BGR-260-1
D-BGR-267-1-01-IN,BOGOR,CY,BR,60,420,D-BGR-267,ADE,106.702733,-6.604133,BOGOR,TENJOLAYA,106.7079486,-6.654015445,1908,9.26867969,No,,D-BGR-267-1
D-BGR-268-2-01-IN,BOGOR,Br,BR,60,60,D-BGR-269,ABDUL ROJI/OJI,106.70995,-6.6087,BOGOR,TENJOLAYA,106.7079486,-6.654015445,1908,9.392780604,No,,D-BGR-268-2
D-BGR-270-1-01-IN,BOGOR,Br,BR,100,33.33333,D-BGR-270,DEDE,106.70595,-6.641633,BOGOR,TENJOLAYA,106.7079486,-6.654015445,1908,12.93697102,No,,D-BGR-270-1
D-BGR-270-1-02-IN,LEBAK,Br,BR,100,33.33333,D-BGR-270,DEDE,106.70595,-6.641633,BOGOR,TENJOLAYA,106.7079486,-6.654015445,1908,55.22205192,No,,D-BGR-270-1
D-BGR-270-1-03-IN,SUKABUMI,Br,BR,100,33.33333,D-BGR-270,DEDE,106.70595,-6.641633,BOGOR,TENJOLAYA,106.7079486,-6.654015445,1908,47.42513484,No,,D-BGR-270-1
D-BGR-272-1-01-IN,BOGOR,Br,BR,200,100,D-BGR-272,JAJAT (ID LAMA:YAYAT),106.705883,-6.630283,BOGOR,TENJOLAYA,106.7079486,-6.654015445,1908,11.7622116,No,,D-BGR-272-1
D-BGR-272-1-02-IN,SUKABUMI,Br,BR,200,100,D-BGR-272,JAJAT (ID LAMA:YAYAT),106.705883,-6.630283,BOGOR,TENJOLAYA,106.7079486,-6.654015445,1908,48.66457356,No,,D-BGR-272-1
D-BGR-273-1-01-IN,BOGOR,FA,BR,133,931,D-BGR-273,USAHA BERSAMA REMAJA MASJID AL-IKHWAN,106.704817,-6.587817,BOGOR,CIAMPEA,106.6982528,-6.574047734,1907,7.59974757,No,,D-BGR-273-1
D-BGR-283-1-01-IN,BOGOR,LBM,AK,50,350,D-BGR-283,H. Saman,107.02655,-6.41835,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,34.22755989,No,,D-BGR-283-1
D-BGR-284-1-01-IN,BOGOR,LBM,AK,40,80,D-BGR-284,SARDI,107.035367,-6.417483,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,35.18589936,No,,D-BGR-284-1
D-BGR-286-1-01-IN,BOGOR,FA,AK,30,60,D-BGR-286,H. Komar,107.035333,-6.41745,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,35.18365224,No,,D-BGR-286-1
D-BGR-286-1-02-IN,BOGOR,FA,DU,20,40,D-BGR-286,H. Komar,107.035333,-6.41745,BOGOR,CILEUNGSI,106.9961522,-6.409775022,1924,35.18365224,No,,D-BGR-286-1
D-BGR-296-1-01-IN,BOGOR,LBM,AK,35,105,D-BGR-296,H. AMAT,107.062467,-6.4696,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,36.63269941,No,,D-BGR-296-1
D-BGR-296-2-01-IN,BOGOR,LBM,AK,10,20,D-BGR-297,WAHYU,107.062467,-6.4696,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,36.63269941,No,,D-BGR-296-2
D-BGR-299-1-01-IN,BOGOR,CY,AK,150,1050,D-BGR-299,EKA,107.0612,-6.457917,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,36.73972288,No,,D-BGR-299-1
D-BGR-299-1-02-IN,BOGOR,CY,DU,50,350,D-BGR-299,EKA,107.0612,-6.457917,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,36.73972288,No,,D-BGR-299-1
D-BGR-301-1-01-IN,BOGOR,LBM,AK,10,20,D-BGR-301,ABAS,107.056083,-6.473583,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,35.85389523,No,,D-BGR-301-1
D-BGR-301-1-02-IN,BOGOR,FA,AK,10,20,D-BGR-301,ABAS,107.056083,-6.473583,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,35.85389523,No,,D-BGR-301-1
D-BGR-301-2-01-IN,BOGOR,LBM,AK,10,20,D-BGR-302,MIMIH SURYADI (AMIH),107.061967,-6.469717,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,35.85389523,No,,D-BGR-301-2
D-BGR-301-2-02-IN,BOGOR,LBM,DU,5,10,D-BGR-302,MIMIH SURYADI (AMIH),107.061967,-6.469717,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,35.85389523,No,,D-BGR-301-2
D-BGR-303-1-01-IN,BOGOR,FA,AK,50,350,D-BGR-303,SUMPENA,107.089,-6.4735,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,39.49375486,No,,D-BGR-303-1
D-BGR-303-1-02-IN,BOGOR,FA,DU,50,350,D-BGR-303,SUMPENA,107.089,-6.4735,BOGOR,JONGGOL,107.0469673,-6.495463977,1923,39.49375486,No,,D-BGR-303-1
D-BGR-306-1-01-IN,BOGOR,FA,BR,200,400,D-BGR-306,BAPAK HENDRA WK,107.109383,-6.523917,BOGOR,CARIU,107.1372733,-6.527022357,1921,41.31927731,No,,D-BGR-306-1
D-BGR-325-1-01-IN,BOGOR,Br,BR,150,199.99995,D-BGR-325,UJANG,106.834083,-6.705367,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,21.88251699,No,,D-BGR-325-1
D-BGR-325-1-02-IN,SUKABUMI,Br,BR,150,199.99995,D-BGR-325,UJANG,106.834083,-6.705367,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,42.77103671,No,,D-BGR-325-1
D-BGR-325-1-03-IN,CIANJUR,Br,BR,150,199.99995,D-BGR-325,UJANG,106.834083,-6.705367,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,59.27840484,No,,D-BGR-325-1
D-BGR-325-1-04-IN,BOGOR,Br,BR,150,150,D-BGR-325,UJANG,106.834083,-6.705367,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,21.88251699,No,,D-BGR-325-1
D-BGR-325-1-05-IN,CIANJUR,Br,BR,150,150,D-BGR-325,UJANG,106.834083,-6.705367,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,59.27840484,No,,D-BGR-325-1
D-BGR-325-1-06-IN,SUKABUMI,Br,BR,150,150,D-BGR-325,UJANG,106.834083,-6.705367,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,42.77103671,No,,D-BGR-325-1
D-BGR-325-2-01-IN,SUKABUMI,Br,BR,30,69.99999,D-BGR-326,SOBUR,106.831983,-6.705583,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,42.77103671,No,,D-BGR-325-2
D-BGR-325-2-02-IN,BOGOR,Br,BR,30,69.99999,D-BGR-326,SOBUR,106.831983,-6.705583,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,21.88251699,No,,D-BGR-325-2
D-BGR-325-2-03-IN,CIANJUR,Br,BR,30,69.99999,D-BGR-326,SOBUR,106.831983,-6.705583,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,59.27840484,No,,D-BGR-325-2
D-BGR-325-2-04-IN,BOGOR,Br,BR,15,34.999995,D-BGR-326,SOBUR,106.831983,-6.705583,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,21.88251699,No,,D-BGR-325-2
D-BGR-325-2-05-IN,CIANJUR,Br,BR,15,34.999995,D-BGR-326,SOBUR,106.831983,-6.705583,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,59.27840484,No,,D-BGR-325-2
D-BGR-325-2-06-IN,SUKABUMI,Br,BR,15,34.999995,D-BGR-326,SOBUR,106.831983,-6.705583,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,42.77103671,No,,D-BGR-325-2
D-BGR-325-4-01-IN,CIANJUR,Br,BR,30,39.99999,D-BGR-328,UPAH,106.83195,-6.7056,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,59.27840484,No,,D-BGR-325-4
D-BGR-325-4-02-IN,SUKABUMI,Br,BR,30,39.99999,D-BGR-328,UPAH,106.83195,-6.7056,BOGOR,CARINGIN,106.8655568,-6.736570143,1914,42.77103671,No,,D-BGR-325-4
